,num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam,runtime_ham10,runtime_ham2,runtime_ham4,runtime_ham6,runtime_ham8,runtime_ham9,Oracle_value,Oracle_name,DT_ham10_pred,RF_ham10_pred,kNN_ham10_pred,DT_ham2_pred,RF_ham2_pred,kNN_ham2_pred,DT_ham4_pred,RF_ham4_pred,kNN_ham4_pred,DT_ham6_pred,RF_ham6_pred,kNN_ham6_pred,DT_ham8_pred,RF_ham8_pred,kNN_ham8_pred,DT_ham9_pred,RF_ham9_pred,kNN_ham9_pred
299,180.0,636.0,0.28300000000000003,614.0,0.9654,1.0,4.0,3.5333,2.0,4.0,3.5333,64.0,0.3556,116.0,0.6444,62.0,0.3444,118.0,0.6556,34.0,0.1889,146.0,0.8111,10.0,0.0556,11.0,0.0611,0.0,0.0,1.0,5.0,101.625,2.0,2.0,3.0,9.0,26.0,16.9667,9.0,26.0,16.9667,50.49100000000001,3.072,3.656,13.093,4.17,1.4409999999999998,1.4409999999999998,ham9,77.78176470588237,82.90526419590864,80.72654545454544,92.0560555555555,83.21856598719395,45.723375,39.62383529411765,33.74881591725582,37.192321428571425,91.99770386266088,76.2130645316847,50.462250000000004,47.608082352941175,47.99171959639125,40.09772,62.60126315789473,71.25060862339153,54.08889655172415
300,180.0,636.0,0.28300000000000003,612.0,0.9623,1.0,4.0,3.5333,2.0,4.0,3.5333,60.0,0.3333,120.0,0.6667,56.0,0.3111,124.0,0.6889,38.0,0.2111,142.0,0.7889,12.0,0.0667,14.0,0.0778,0.0,0.0,1.0,5.0,102.25,2.0,2.0,3.0,9.0,26.0,17.4074,9.0,26.0,17.4074,46.615,74.399,152.049,53.263999999999996,5.591,16.453,5.591,ham8,109.8988783783784,105.67452767885042,94.67345454545453,92.0560555555555,83.21856598719395,47.176125,39.62383529411765,62.953587114787126,37.192321428571425,91.99770386266088,76.2130645316847,48.950875,47.608082352941175,47.99171959639125,45.86836,62.60126315789473,71.25060862339153,60.4631724137931
301,180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,4.0,0.0222,176.0,0.9778,6.0,0.0333,6.0,0.0333,0.0,0.0,2.0,8.0,92.0,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,157.336,66.804,25.691999999999997,9.943,7.369,6.855,6.855,ham9,109.8988783783784,104.80940750458424,98.44054545454547,92.0560555555555,83.21856598719395,70.048625,39.62383529411765,28.08080572233566,23.06760714285715,91.99770386266088,91.47819120545445,54.957125000000005,47.608082352941175,47.99171959639125,31.087200000000003,62.60126315789473,85.57052852655278,70.57565517241379
302,180.0,634.0,0.2839,608.0,0.9590000000000001,2.0,4.0,3.5222,1.0,4.0,3.5222,60.0,0.3333,120.0,0.6667,70.0,0.3889,110.0,0.6111,46.0,0.2556,134.0,0.7444,13.0,0.0722,8.0,0.0444,0.0,0.0,1.0,5.0,95.3636,2.0,2.0,3.0,7.0,26.0,16.6207,7.0,26.0,16.6897,119.23100000000001,33.733000000000004,20.646,30.976,0.49700000000000005,69.567,0.49700000000000005,ham8,77.78176470588237,97.41011164215686,113.58090909090907,92.0560555555555,83.21856598719395,68.127625,39.62383529411765,29.16684292875007,29.64160714285715,91.99770386266088,76.2130645316847,48.572874999999996,47.608082352941175,47.99171959639125,38.127320000000005,62.60126315789473,71.25060862339153,49.57306896551724
303,180.0,634.0,0.2839,610.0,0.9621,1.0,4.0,3.5222,2.0,4.0,3.5222,68.0,0.3778,112.0,0.6222,66.0,0.3667,114.0,0.6333,38.0,0.2111,142.0,0.7889,9.0,0.05,10.0,0.0556,0.0,0.0,1.0,5.0,86.0,2.0,2.0,3.0,5.0,26.0,16.6071,5.0,26.0,16.3704,58.05,0.276,49.347,122.90899999999999,26.019000000000002,69.944,0.276,ham2,77.78176470588237,75.78091881207027,97.68263636363636,92.0560555555555,83.21856598719395,57.175625000000004,39.62383529411765,30.435293639823108,36.68417857142857,91.99770386266088,76.2130645316847,68.580375,47.608082352941175,47.99171959639125,37.7298,62.60126315789473,71.25060862339153,45.80379310344827
304,180.0,634.0,0.2839,610.0,0.9621,2.0,4.0,3.5222,1.0,4.0,3.5222,68.0,0.3778,112.0,0.6222,66.0,0.3667,114.0,0.6333,36.0,0.2,144.0,0.8,9.0,0.05,10.0,0.0556,0.0,0.0,1.0,5.0,88.2,2.0,2.0,3.0,7.0,26.0,16.697,7.0,26.0,16.7353,132.372,4.364,87.03399999999999,19.617,17.195,81.86,4.364,ham2,77.78176470588237,83.94067135175283,97.60672727272727,92.0560555555555,83.21856598719395,57.175625000000004,39.62383529411765,34.11152925058916,36.47992857142858,91.99770386266088,76.2130645316847,68.580375,47.608082352941175,47.99171959639125,38.11632,62.60126315789473,71.25060862339153,52.327931034482766
305,180.0,634.0,0.2839,608.0,0.9590000000000001,1.0,4.0,3.5222,2.0,4.0,3.5222,64.0,0.3556,116.0,0.6444,64.0,0.3556,116.0,0.6444,46.0,0.2556,134.0,0.7444,11.0,0.0611,11.0,0.0611,0.0,0.0,3.0,12.0,99.0,2.0,2.0,3.0,3.0,26.0,16.5588,3.0,26.0,16.6176,47.394,15.981,9.806000000000001,92.772,33.199,6.472,6.472,ham9,77.78176470588237,86.76544808479755,94.32336363636364,92.0560555555555,83.21856598719395,53.94050000000001,39.62383529411765,29.16684292875007,29.758642857142863,91.99770386266088,81.65758105014896,71.385125,47.608082352941175,47.99171959639125,34.473760000000006,62.60126315789473,71.25060862339153,51.54093103448277
306,180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,52.0,0.2889,128.0,0.7111,50.0,0.2778,130.0,0.7222,4.0,0.0222,176.0,0.9778,5.0,0.0278,6.0,0.0333,0.0,0.0,11.0,39.0,92.6667,2.0,2.0,3.0,4.0,26.0,16.4348,4.0,26.0,16.4348,68.11399999999999,49.026,50.15,199.995,5.457999999999999,167.642,5.457999999999999,ham8,109.8988783783784,105.9256389024337,116.19290909090908,92.0560555555555,83.21856598719395,46.860625,39.62383529411765,30.855436233327936,31.137500000000006,91.99770386266088,96.92270772391872,88.90650000000001,47.608082352941175,47.99171959639125,39.470040000000004,62.60126315789473,85.57052852655278,83.12862068965515
307,180.0,630.0,0.2857,602.0,0.9556,2.0,4.0,3.5,2.0,4.0,3.5,60.0,0.3333,120.0,0.6667,62.0,0.3444,118.0,0.6556,40.0,0.2222,140.0,0.7778,15.0,0.0833,14.0,0.0778,0.0,0.0,7.0,26.0,93.5556,2.0,2.0,3.0,5.0,26.0,16.5172,5.0,26.0,16.5357,52.503,19.613,9.676,0.494,2.633,9.422,0.494,ham6,77.78176470588237,86.0818088643791,109.26218181818182,92.0560555555555,83.21856598719395,67.026,39.62383529411765,47.935100917255824,31.763857142857145,91.99770386266088,76.2130645316847,65.436375,47.608082352941175,47.99171959639125,31.027040000000003,62.60126315789473,71.25060862339153,57.71489655172413
308,180.0,630.0,0.2857,602.0,0.9556,2.0,4.0,3.5,1.0,4.0,3.5,64.0,0.3556,116.0,0.6444,60.0,0.3333,120.0,0.6667,48.0,0.2667,132.0,0.7333,13.0,0.0722,15.0,0.0833,0.0,0.0,10.0,36.0,80.9167,2.0,2.0,3.0,9.0,26.0,17.2308,9.0,26.0,17.2308,164.593,12.659,40.555,21.541999999999998,17.51,199.99599999999998,12.659,ham2,109.8988783783784,162.48417875,102.28954545454545,92.0560555555555,83.21856598719395,67.23375,39.62383529411765,28.238482362547302,31.074892857142856,91.99770386266088,76.2130645316847,41.96175,47.608082352941175,47.99171959639125,34.12643999999999,62.60126315789473,71.25060862339153,48.435827586206884
309,180.0,630.0,0.2857,604.0,0.9587,2.0,4.0,3.5,1.0,4.0,3.5,66.0,0.3667,114.0,0.6333,66.0,0.3667,114.0,0.6333,36.0,0.2,144.0,0.8,12.0,0.0667,12.0,0.0667,0.0,0.0,3.0,13.0,81.4545,2.0,2.0,3.0,9.0,26.0,17.1379,9.0,26.0,17.069000000000003,47.122,199.995,1.33,38.324,49.36,14.008,1.33,ham4,77.78176470588237,83.94067135175283,100.296,92.0560555555555,83.21856598719395,60.49037500000001,39.62383529411765,32.82045535105305,31.637428571428575,91.99770386266088,76.2130645316847,55.24725000000001,47.608082352941175,47.99171959639125,38.47696,62.60126315789473,71.25060862339153,46.545827586206904
310,180.0,629.0,0.2862,598.0,0.9507,2.0,4.0,3.4944,1.0,4.0,3.4944,65.0,0.3611,115.0,0.6389,69.0,0.3833,111.0,0.6167,52.0,0.2889,128.0,0.7111,13.0,0.0722,11.0,0.0611,0.0,0.0,2.0,8.0,90.375,2.0,2.0,3.0,4.0,26.0,15.6136,4.0,26.0,16.4048,140.222,90.50200000000001,18.236,9.775,20.528000000000002,74.191,9.775,ham6,77.78176470588237,110.44792719771242,89.25054545454545,92.0560555555555,83.21856598719395,34.289625,39.62383529411765,29.529556262083407,30.307571428571432,91.99770386266088,81.65758105014896,24.831625,47.608082352941175,47.99171959639125,24.75404,62.60126315789473,71.25060862339153,56.496206896551726
311,180.0,629.0,0.2862,602.0,0.9571,2.0,4.0,3.4944,1.0,4.0,3.4944,69.0,0.3833,111.0,0.6167,67.0,0.3722,113.0,0.6278,50.0,0.2778,130.0,0.7222,11.0,0.0611,12.0,0.0667,0.0,0.0,1.0,5.0,74.1,2.0,2.0,3.0,9.0,26.0,16.6429,9.0,26.0,16.7241,68.268,6.261,14.905999999999999,4.046,0.37799999999999995,20.951,0.37799999999999995,ham8,77.78176470588237,87.99732468508616,91.05481818181819,92.0560555555555,83.21856598719395,45.521375000000006,39.62383529411765,25.853320651317357,29.5855,91.99770386266088,76.2130645316847,28.686999999999998,47.608082352941175,47.99171959639125,32.425399999999996,62.60126315789473,71.25060862339153,43.073241379310346
312,180.0,626.0,0.2875,594.0,0.9489,2.0,4.0,3.4778,1.0,4.0,3.4778,70.0,0.3889,110.0,0.6111,68.0,0.3778,112.0,0.6222,46.0,0.2556,134.0,0.7444,12.0,0.0667,13.0,0.0722,0.0,0.0,1.0,5.0,81.0833,2.0,2.0,3.0,5.0,26.0,17.0,5.0,26.0,17.0571,57.218,53.43,16.065,25.636,27.004,69.095,16.065,ham4,77.78176470588237,76.92853190730838,94.13154545454545,92.0560555555555,83.21856598719395,53.984750000000005,39.62383529411765,28.238482362547302,25.765857142857136,91.99770386266088,76.2130645316847,15.1145,47.608082352941175,47.99171959639125,32.54744000000001,62.60126315789473,71.25060862339153,49.37289655172414
313,180.0,626.0,0.2875,594.0,0.9489,2.0,4.0,3.4778,2.0,4.0,3.4778,72.0,0.4,108.0,0.6,70.0,0.3889,110.0,0.6111,50.0,0.2778,130.0,0.7222,11.0,0.0611,12.0,0.0667,0.0,0.0,4.0,16.0,79.7692,2.0,2.0,3.0,4.0,26.0,15.7333,5.0,26.0,16.3,50.282,2.063,4.2,1.5019999999999998,3.658,18.447,1.5019999999999998,ham6,77.78176470588237,72.78273190730837,94.93599999999998,92.0560555555555,83.21856598719395,30.726750000000003,39.62383529411765,25.853320651317357,36.33696428571428,91.99770386266088,81.65758105014896,10.728874999999999,47.608082352941175,47.99171959639125,32.24963999999999,62.60126315789473,71.25060862339153,50.60637931034483
314,180.0,626.0,0.2875,594.0,0.9489,2.0,4.0,3.4778,1.0,4.0,3.4778,66.0,0.3667,114.0,0.6333,68.0,0.3778,112.0,0.6222,48.0,0.2667,132.0,0.7333,14.0,0.0778,13.0,0.0722,0.0,0.0,1.0,5.0,99.0,2.0,2.0,3.0,8.0,26.0,16.1714,5.0,26.0,15.2121,57.788999999999994,7.72,1.929,5.091,8.004,41.379,1.929,ham4,77.78176470588237,79.77885841103341,98.53554545454546,92.0560555555555,83.21856598719395,33.516625,39.62383529411765,29.16684292875007,29.512821428571435,91.99770386266088,76.2130645316847,27.660625000000003,47.608082352941175,47.99171959639125,24.34036,62.60126315789473,71.25060862339153,49.78837931034483
315,180.0,622.0,0.2894,584.0,0.9389,2.0,4.0,3.4556,1.0,4.0,3.4556,72.0,0.4,108.0,0.6,66.0,0.3667,114.0,0.6333,52.0,0.2889,128.0,0.7111,13.0,0.0722,16.0,0.0889,0.0,0.0,1.0,5.0,72.8,2.0,2.0,3.0,5.0,26.0,16.2188,5.0,26.0,16.2188,97.855,7.28,3.412,7.687,18.311,29.34,3.412,ham4,77.78176470588237,90.85142395276293,103.57981818181817,92.0560555555555,83.21856598719395,27.208249999999996,39.62383529411765,25.853320651317357,36.97039285714285,91.99770386266088,76.2130645316847,19.0315,47.608082352941175,47.99171959639125,35.7944,62.60126315789473,71.25060862339153,48.458137931034486
316,180.0,619.0,0.2908,582.0,0.9402,1.0,4.0,3.4389,1.0,4.0,3.4389,73.0,0.4056,107.0,0.5944,73.0,0.4056,107.0,0.5944,56.0,0.3111,124.0,0.6889,14.0,0.0778,14.0,0.0778,0.0,0.0,2.0,8.0,72.3636,2.0,2.0,3.0,5.0,26.0,16.1622,5.0,26.0,16.2162,173.19400000000002,13.931,29.622,3.239,13.071,18.895,3.239,ham6,77.78176470588237,94.05985788133435,103.57981818181817,92.0560555555555,83.21856598719395,29.762249999999998,39.62383529411765,45.4852379386909,49.17775,91.99770386266088,76.2130645316847,10.093000000000002,47.608082352941175,47.99171959639125,35.794399999999996,62.60126315789473,78.64933055520972,58.942482758620685
317,180.0,656.0,0.2744,652.0,0.9939,1.0,4.0,3.6444,2.0,4.0,3.6444,50.0,0.2778,130.0,0.7222,52.0,0.2889,128.0,0.7111,6.0,0.0333,174.0,0.9667,7.0,0.0389,6.0,0.0333,0.0,0.0,2.0,8.0,89.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,71.133,199.995,6.985,17.712,28.785,199.99599999999998,6.985,ham4,109.8988783783784,96.9998630601398,98.44054545454546,92.0560555555555,83.21856598719395,69.856625,39.62383529411765,28.08080572233566,22.45114285714286,91.99770386266088,91.47819120545445,36.346000000000004,47.608082352941175,47.99171959639125,31.054759999999998,62.60126315789473,85.57052852655278,75.88962068965517
318,180.0,656.0,0.2744,652.0,0.9939,2.0,4.0,3.6444,2.0,4.0,3.6444,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,8.0,0.0444,172.0,0.9556,7.0,0.0389,7.0,0.0389,0.0,0.0,3.0,12.0,85.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,139.659,1.591,53.388999999999996,19.785,9.254,169.143,1.591,ham2,109.8988783783784,115.10032338693718,108.92436363636362,92.0560555555555,83.21856598719395,84.14249999999998,39.62383529411765,26.730833235563175,28.46853571428571,91.99770386266088,91.47819120545445,44.079375,47.608082352941175,47.99171959639125,36.8866,62.60126315789473,85.57052852655278,69.57089655172413
319,180.0,656.0,0.2744,652.0,0.9939,2.0,4.0,3.6444,2.0,4.0,3.6444,50.0,0.2778,130.0,0.7222,52.0,0.2889,128.0,0.7111,8.0,0.0444,172.0,0.9556,7.0,0.0389,6.0,0.0333,0.0,0.0,4.0,15.0,87.2,2.0,2.0,3.0,9.0,26.0,17.5909,9.0,26.0,17.5909,153.972,20.818,14.559000000000001,51.106,6.059,77.607,6.059,ham8,109.8988783783784,111.46860338693719,97.4119090909091,92.0560555555555,83.21856598719395,78.54524999999998,39.62383529411765,26.730833235563175,28.47935714285714,91.99770386266088,91.47819120545445,38.128125000000004,47.608082352941175,47.99171959639125,38.72372,62.60126315789473,85.57052852655278,72.2018275862069
320,180.0,609.0,0.2956,560.0,0.9195,1.0,4.0,3.3833,1.0,4.0,3.3833,63.0,0.35,117.0,0.65,69.0,0.3833,111.0,0.6167,58.0,0.3222,122.0,0.6778,24.0,0.1333,21.0,0.1167,0.0,0.0,8.0,26.0,94.3077,4.0,3.0,3.0,9.0,26.0,17.0625,9.0,26.0,17.0625,74.32,68.64699999999999,76.3,82.46600000000001,68.77199999999999,54.49,54.49,ham9,77.78176470588237,110.28063842787114,92.71527272727275,92.0560555555555,83.21856598719395,38.107,139.64535483870966,60.16209426244645,39.31699999999999,91.99770386266088,76.2130645316847,35.727125,148.32484615384618,88.1215480043905,46.3982,62.60126315789473,71.25060862339153,56.967965517241375
321,180.0,609.0,0.2956,560.0,0.9195,1.0,4.0,3.3833,2.0,4.0,3.3833,75.0,0.4167,105.0,0.5833,65.0,0.3611,115.0,0.6389,56.0,0.3111,124.0,0.6889,18.0,0.1,23.0,0.1278,0.0,0.0,8.0,28.0,84.4615,2.0,2.0,3.0,6.0,26.0,16.1538,6.0,26.0,16.3846,134.887,98.727,188.567,110.898,199.993,102.044,98.727,ham2,77.78176470588237,99.78646492207139,106.56527272727273,92.0560555555555,83.21856598719395,44.603249999999996,139.64535483870966,124.04667925573685,46.34535714285715,91.99770386266088,76.2130645316847,37.015875,148.32484615384618,117.1173338921711,61.63408,62.60126315789473,71.25060862339153,51.770275862068964
322,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,54.0,0.3,126.0,0.7,54.0,0.3,126.0,0.7,12.0,0.0667,168.0,0.9333,6.0,0.0333,6.0,0.0333,0.0,0.0,4.0,16.0,88.8333,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,195.18400000000003,10.126,50.646,1.145,23.386,57.786,1.145,ham6,109.8988783783784,118.22472945798924,106.6471818181818,92.0560555555555,83.21856598719395,80.249,39.62383529411765,30.126742944557883,30.362035714285717,91.99770386266088,91.47819120545445,85.14725,47.608082352941175,47.99171959639125,66.02431999999997,62.60126315789473,85.57052852655278,77.68355172413791
323,180.0,599.0,0.3005,546.0,0.9115,1.0,4.0,3.3278,1.0,4.0,3.3278,77.0,0.4278,103.0,0.5722,83.0,0.4611,97.0,0.5389,76.0,0.4222,104.0,0.5778,22.0,0.1222,19.0,0.1056,0.0,0.0,2.0,7.0,79.8,6.0,3.0,1.0,2.0,26.0,16.2258,2.0,26.0,15.8,199.99200000000002,132.514,163.809,125.805,199.99400000000003,179.487,125.805,ham6,77.78176470588237,148.4843663048553,79.24109090909091,92.0560555555555,83.21856598719395,70.2695,139.64535483870966,114.24309301369863,51.26510714285713,91.99770386266088,81.65758105014896,56.82575,148.32484615384618,141.1256809599218,64.78648,62.60126315789473,78.64933055520972,51.21068965517242
324,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,12.0,0.0667,168.0,0.9333,8.0,0.0444,8.0,0.0444,0.0,0.0,6.0,23.0,89.6,2.0,2.0,3.0,3.0,26.0,16.4783,3.0,26.0,16.4783,154.686,26.249000000000002,8.199,44.658,48.67,12.267000000000001,8.199,ham4,109.8988783783784,115.13640890243371,110.21181818181817,92.0560555555555,83.21856598719395,42.44325,39.62383529411765,25.69564401110572,29.929142857142864,91.99770386266088,96.92270772391872,80.33725000000001,47.608082352941175,47.99171959639125,53.838680000000004,62.60126315789473,85.57052852655278,80.82406896551724
325,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,52.0,0.2889,128.0,0.7111,52.0,0.2889,128.0,0.7111,12.0,0.0667,168.0,0.9333,7.0,0.0389,7.0,0.0389,0.0,0.0,3.0,13.0,83.1429,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,62.97,160.66899999999998,28.214000000000002,136.246,20.869,199.99400000000003,20.869,ham8,109.8988783783784,96.97685005360385,88.67081818181819,92.0560555555555,83.21856598719395,50.929125,39.62383529411765,26.730833235563175,33.95814285714287,91.99770386266088,91.47819120545445,82.07862499999999,47.608082352941175,47.99171959639125,58.34899999999999,62.60126315789473,85.57052852655278,82.38775862068964
326,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,54.0,0.3,126.0,0.7,56.0,0.3111,124.0,0.6889,12.0,0.0667,168.0,0.9333,6.0,0.0333,5.0,0.0278,0.0,0.0,5.0,20.0,87.3333,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,43.349,0.308,15.55,45.765,30.323,75.119,0.308,ham2,109.8988783783784,79.51506280498866,106.92936363636365,92.0560555555555,83.21856598719395,64.35125,39.62383529411765,28.776770457785396,33.653214285714284,91.99770386266088,91.47819120545445,100.674125,47.608082352941175,47.99171959639125,66.02431999999999,62.60126315789473,85.57052852655278,81.44610344827585
327,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,50.0,0.2778,130.0,0.7222,52.0,0.2889,128.0,0.7111,12.0,0.0667,168.0,0.9333,8.0,0.0444,7.0,0.0389,0.0,0.0,1.0,5.0,89.6,2.0,2.0,3.0,9.0,26.0,17.2174,9.0,26.0,17.2174,88.08200000000001,199.995,7.473,199.993,14.784,24.837,7.473,ham4,109.8988783783784,101.0578330601398,106.63318181818182,92.0560555555555,83.21856598719395,103.96074999999999,39.62383529411765,28.08080572233566,25.130285714285716,91.99770386266088,91.47819120545445,103.24612499999999,47.608082352941175,47.99171959639125,50.57284,62.60126315789473,85.57052852655278,73.26431034482758
328,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,54.0,0.3,126.0,0.7,52.0,0.2889,128.0,0.7111,12.0,0.0667,168.0,0.9333,6.0,0.0333,7.0,0.0389,0.0,0.0,1.0,5.0,92.1667,2.0,2.0,3.0,8.0,26.0,16.9583,8.0,26.0,16.9583,52.246,48.489,16.332,199.99099999999999,165.168,167.903,16.332,ham4,109.8988783783784,101.0578330601398,94.69790909090908,92.0560555555555,83.21856598719395,127.08412499999999,39.62383529411765,27.741581233327942,31.839607142857147,91.99770386266088,91.47819120545445,97.86699999999999,47.608082352941175,47.99171959639125,50.788520000000005,62.60126315789473,85.57052852655278,76.2133448275862
329,180.0,652.0,0.2761,644.0,0.9877,1.0,4.0,3.6222,2.0,4.0,3.6222,56.0,0.3111,124.0,0.6889,54.0,0.3,126.0,0.7,12.0,0.0667,168.0,0.9333,6.0,0.0333,7.0,0.0389,0.0,0.0,3.0,13.0,76.7778,2.0,2.0,3.0,9.0,26.0,17.0833,9.0,26.0,17.0833,63.696000000000005,3.108,24.975,199.99099999999999,199.993,199.99599999999998,3.108,ham2,109.8988783783784,107.09128311811999,107.55100000000002,92.0560555555555,83.21856598719395,73.00287499999999,39.62383529411765,28.776770457785396,33.16432142857143,91.99770386266088,91.47819120545445,81.00675,47.608082352941175,47.99171959639125,74.25472000000002,62.60126315789473,85.57052852655278,82.36655172413795
330,180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,58.0,0.3222,122.0,0.6778,54.0,0.3,126.0,0.7,16.0,0.0889,164.0,0.9111,5.0,0.0278,7.0,0.0389,0.0,0.0,7.0,26.0,85.0,2.0,2.0,3.0,9.0,26.0,16.88,9.0,26.0,16.88,92.43299999999999,42.481,3.451,144.0,40.048,80.472,3.451,ham4,109.8988783783784,109.38596766790351,93.43445454545454,92.0560555555555,83.21856598719395,43.164249999999996,39.62383529411765,30.435293639823108,42.89985714285714,91.99770386266088,91.47819120545445,102.57912499999999,47.608082352941175,47.99171959639125,86.64119999999997,62.60126315789473,85.57052852655278,94.79044827586208
331,180.0,652.0,0.2761,644.0,0.9877,1.0,4.0,3.6222,2.0,4.0,3.6222,56.0,0.3111,124.0,0.6889,50.0,0.2778,130.0,0.7222,16.0,0.0889,164.0,0.9111,6.0,0.0333,9.0,0.05,0.0,0.0,6.0,25.0,89.6,2.0,2.0,3.0,9.0,26.0,17.3478,9.0,26.0,17.3478,165.18599999999998,77.304,183.232,199.993,163.95,16.809,16.809,ham9,109.8988783783784,130.13228223576704,93.43445454545454,92.0560555555555,83.21856598719395,64.78824999999999,39.62383529411765,45.57497677962448,41.885071428571436,91.99770386266088,91.47819120545445,99.86850000000001,47.608082352941175,47.99171959639125,80.19427999999999,62.60126315789473,85.57052852655278,88.98127586206894
332,180.0,652.0,0.2761,644.0,0.9877,1.0,4.0,3.6222,2.0,4.0,3.6222,54.0,0.3,126.0,0.7,48.0,0.2667,132.0,0.7333,16.0,0.0889,164.0,0.9111,7.0,0.0389,10.0,0.0556,0.0,0.0,1.0,4.0,91.25,2.0,2.0,3.0,6.0,26.0,16.6957,6.0,26.0,16.6957,50.926,190.003,8.289,199.99099999999999,3.647,26.131,3.647,ham8,109.8988783783784,107.70265083791757,107.90945454545454,92.0560555555555,83.21856598719395,107.22524999999999,39.62383529411765,43.18981506839454,36.955357142857146,91.99770386266088,91.47819120545445,125.026,47.608082352941175,47.99171959639125,77.6358,62.60126315789473,85.57052852655278,78.89375862068967
333,180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,58.0,0.3222,122.0,0.6778,56.0,0.3111,124.0,0.6889,16.0,0.0889,164.0,0.9111,5.0,0.0278,6.0,0.0333,0.0,0.0,3.0,12.0,89.6,2.0,2.0,3.0,9.0,26.0,17.1935,9.0,26.0,17.1935,54.089,199.99599999999998,199.995,27.147,3.6489999999999996,56.982,3.6489999999999996,ham8,109.8988783783784,94.92693734110613,94.16945454545454,92.0560555555555,83.21856598719395,59.44649999999999,39.62383529411765,45.57497677962448,41.13528571428571,91.99770386266088,91.47819120545445,111.43737499999999,47.608082352941175,47.99171959639125,80.27431999999999,62.60126315789473,85.57052852655278,86.9475172413793
334,180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,52.0,0.2889,128.0,0.7111,52.0,0.2889,128.0,0.7111,14.0,0.0778,166.0,0.9222,8.0,0.0444,8.0,0.0444,0.0,0.0,4.0,14.0,76.6667,2.0,2.0,3.0,8.0,26.0,16.8261,8.0,26.0,16.8261,50.998999999999995,10.818,19.273,2.5980000000000003,18.367,52.537,2.5980000000000003,ham6,109.8988783783784,96.97685005360385,101.84427272727272,92.0560555555555,83.21856598719395,45.49437499999999,39.62383529411765,24.34567152433323,33.51685714285714,91.99770386266088,91.47819120545445,68.47475000000001,47.608082352941175,47.99171959639125,65.20723999999998,62.60126315789473,85.57052852655278,82.5357931034483
335,180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,52.0,0.2889,128.0,0.7111,56.0,0.3111,124.0,0.6889,14.0,0.0778,166.0,0.9222,8.0,0.0444,6.0,0.0333,0.0,0.0,1.0,5.0,96.4,2.0,2.0,3.0,2.0,26.0,14.8966,2.0,26.0,16.5417,123.805,7.4,5.8660000000000005,0.711,30.322,27.569000000000003,0.711,ham6,109.8988783783784,102.6179977913226,102.7190909090909,92.0560555555555,83.21856598719395,119.69,39.62383529411765,55.067379963391694,34.60671428571429,91.99770386266088,96.92270772391872,95.25,47.608082352941175,47.99171959639125,65.64219999999999,62.60126315789473,85.57052852655278,84.83396551724138
