num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam,runtime_ham10,runtime_ham2,runtime_ham4,runtime_ham6,runtime_ham8,runtime_ham9,Oracle
180.0,634.0,0.2839,610.0,0.9621,1.0,4.0,3.5222,2.0,4.0,3.5222,68.0,0.3778,112.0,0.6222,66.0,0.3667,114.0,0.6333,38.0,0.2111,142.0,0.7889,9.0,0.05,10.0,0.0556,0.0,0.0,1.0,5.0,86.0,2.0,2.0,3.0,5.0,26.0,16.6071,5.0,26.0,16.3704,58.05,0.276,49.347,122.90899999999999,26.019000000000002,69.944,0.276
180.0,634.0,0.2839,610.0,0.9621,2.0,4.0,3.5222,1.0,4.0,3.5222,68.0,0.3778,112.0,0.6222,66.0,0.3667,114.0,0.6333,36.0,0.2,144.0,0.8,9.0,0.05,10.0,0.0556,0.0,0.0,1.0,5.0,88.2,2.0,2.0,3.0,7.0,26.0,16.697,7.0,26.0,16.7353,132.372,4.364,87.03399999999999,19.617,17.195,81.86,4.364
180.0,634.0,0.2839,608.0,0.9590000000000001,1.0,4.0,3.5222,2.0,4.0,3.5222,64.0,0.3556,116.0,0.6444,64.0,0.3556,116.0,0.6444,46.0,0.2556,134.0,0.7444,11.0,0.0611,11.0,0.0611,0.0,0.0,3.0,12.0,99.0,2.0,2.0,3.0,3.0,26.0,16.5588,3.0,26.0,16.6176,47.394,15.981,9.806000000000001,92.772,33.199,6.472,6.472
180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,52.0,0.2889,128.0,0.7111,50.0,0.2778,130.0,0.7222,4.0,0.0222,176.0,0.9778,5.0,0.0278,6.0,0.0333,0.0,0.0,11.0,39.0,92.6667,2.0,2.0,3.0,4.0,26.0,16.4348,4.0,26.0,16.4348,68.11399999999999,49.026,50.15,199.995,5.457999999999999,167.642,5.457999999999999
180.0,630.0,0.2857,602.0,0.9556,2.0,4.0,3.5,2.0,4.0,3.5,60.0,0.3333,120.0,0.6667,62.0,0.3444,118.0,0.6556,40.0,0.2222,140.0,0.7778,15.0,0.0833,14.0,0.0778,0.0,0.0,7.0,26.0,93.5556,2.0,2.0,3.0,5.0,26.0,16.5172,5.0,26.0,16.5357,52.503,19.613,9.676,0.494,2.633,9.422,0.494
180.0,630.0,0.2857,602.0,0.9556,2.0,4.0,3.5,1.0,4.0,3.5,64.0,0.3556,116.0,0.6444,60.0,0.3333,120.0,0.6667,48.0,0.2667,132.0,0.7333,13.0,0.0722,15.0,0.0833,0.0,0.0,10.0,36.0,80.9167,2.0,2.0,3.0,9.0,26.0,17.2308,9.0,26.0,17.2308,164.593,12.659,40.555,21.541999999999998,17.51,199.99599999999998,12.659
180.0,630.0,0.2857,604.0,0.9587,2.0,4.0,3.5,1.0,4.0,3.5,66.0,0.3667,114.0,0.6333,66.0,0.3667,114.0,0.6333,36.0,0.2,144.0,0.8,12.0,0.0667,12.0,0.0667,0.0,0.0,3.0,13.0,81.4545,2.0,2.0,3.0,9.0,26.0,17.1379,9.0,26.0,17.069000000000003,47.122,199.995,1.33,38.324,49.36,14.008,1.33
180.0,629.0,0.2862,598.0,0.9507,2.0,4.0,3.4944,1.0,4.0,3.4944,65.0,0.3611,115.0,0.6389,69.0,0.3833,111.0,0.6167,52.0,0.2889,128.0,0.7111,13.0,0.0722,11.0,0.0611,0.0,0.0,2.0,8.0,90.375,2.0,2.0,3.0,4.0,26.0,15.6136,4.0,26.0,16.4048,140.222,90.50200000000001,18.236,9.775,20.528000000000002,74.191,9.775
180.0,629.0,0.2862,602.0,0.9571,2.0,4.0,3.4944,1.0,4.0,3.4944,69.0,0.3833,111.0,0.6167,67.0,0.3722,113.0,0.6278,50.0,0.2778,130.0,0.7222,11.0,0.0611,12.0,0.0667,0.0,0.0,1.0,5.0,74.1,2.0,2.0,3.0,9.0,26.0,16.6429,9.0,26.0,16.7241,68.268,6.261,14.905999999999999,4.046,0.37799999999999995,20.951,0.37799999999999995
180.0,626.0,0.2875,594.0,0.9489,2.0,4.0,3.4778,1.0,4.0,3.4778,70.0,0.3889,110.0,0.6111,68.0,0.3778,112.0,0.6222,46.0,0.2556,134.0,0.7444,12.0,0.0667,13.0,0.0722,0.0,0.0,1.0,5.0,81.0833,2.0,2.0,3.0,5.0,26.0,17.0,5.0,26.0,17.0571,57.218,53.43,16.065,25.636,27.004,69.095,16.065
180.0,626.0,0.2875,594.0,0.9489,2.0,4.0,3.4778,2.0,4.0,3.4778,72.0,0.4,108.0,0.6,70.0,0.3889,110.0,0.6111,50.0,0.2778,130.0,0.7222,11.0,0.0611,12.0,0.0667,0.0,0.0,4.0,16.0,79.7692,2.0,2.0,3.0,4.0,26.0,15.7333,5.0,26.0,16.3,50.282,2.063,4.2,1.5019999999999998,3.658,18.447,1.5019999999999998
180.0,626.0,0.2875,594.0,0.9489,2.0,4.0,3.4778,1.0,4.0,3.4778,66.0,0.3667,114.0,0.6333,68.0,0.3778,112.0,0.6222,48.0,0.2667,132.0,0.7333,14.0,0.0778,13.0,0.0722,0.0,0.0,1.0,5.0,99.0,2.0,2.0,3.0,8.0,26.0,16.1714,5.0,26.0,15.2121,57.788999999999994,7.72,1.929,5.091,8.004,41.379,1.929
180.0,622.0,0.2894,584.0,0.9389,2.0,4.0,3.4556,1.0,4.0,3.4556,72.0,0.4,108.0,0.6,66.0,0.3667,114.0,0.6333,52.0,0.2889,128.0,0.7111,13.0,0.0722,16.0,0.0889,0.0,0.0,1.0,5.0,72.8,2.0,2.0,3.0,5.0,26.0,16.2188,5.0,26.0,16.2188,97.855,7.28,3.412,7.687,18.311,29.34,3.412
180.0,619.0,0.2908,582.0,0.9402,1.0,4.0,3.4389,1.0,4.0,3.4389,73.0,0.4056,107.0,0.5944,73.0,0.4056,107.0,0.5944,56.0,0.3111,124.0,0.6889,14.0,0.0778,14.0,0.0778,0.0,0.0,2.0,8.0,72.3636,2.0,2.0,3.0,5.0,26.0,16.1622,5.0,26.0,16.2162,173.19400000000002,13.931,29.622,3.239,13.071,18.895,3.239
180.0,656.0,0.2744,652.0,0.9939,1.0,4.0,3.6444,2.0,4.0,3.6444,50.0,0.2778,130.0,0.7222,52.0,0.2889,128.0,0.7111,6.0,0.0333,174.0,0.9667,7.0,0.0389,6.0,0.0333,0.0,0.0,2.0,8.0,89.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,71.133,199.995,6.985,17.712,28.785,199.99599999999998,6.985
180.0,656.0,0.2744,652.0,0.9939,2.0,4.0,3.6444,2.0,4.0,3.6444,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,8.0,0.0444,172.0,0.9556,7.0,0.0389,7.0,0.0389,0.0,0.0,3.0,12.0,85.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,139.659,1.591,53.388999999999996,19.785,9.254,169.143,1.591
180.0,656.0,0.2744,652.0,0.9939,2.0,4.0,3.6444,2.0,4.0,3.6444,50.0,0.2778,130.0,0.7222,52.0,0.2889,128.0,0.7111,8.0,0.0444,172.0,0.9556,7.0,0.0389,6.0,0.0333,0.0,0.0,4.0,15.0,87.2,2.0,2.0,3.0,9.0,26.0,17.5909,9.0,26.0,17.5909,153.972,20.818,14.559000000000001,51.106,6.059,77.607,6.059
180.0,609.0,0.2956,560.0,0.9195,1.0,4.0,3.3833,1.0,4.0,3.3833,63.0,0.35,117.0,0.65,69.0,0.3833,111.0,0.6167,58.0,0.3222,122.0,0.6778,24.0,0.1333,21.0,0.1167,0.0,0.0,8.0,26.0,94.3077,4.0,3.0,3.0,9.0,26.0,17.0625,9.0,26.0,17.0625,74.32,68.64699999999999,76.3,82.46600000000001,68.77199999999999,54.49,54.49
180.0,609.0,0.2956,560.0,0.9195,1.0,4.0,3.3833,2.0,4.0,3.3833,75.0,0.4167,105.0,0.5833,65.0,0.3611,115.0,0.6389,56.0,0.3111,124.0,0.6889,18.0,0.1,23.0,0.1278,0.0,0.0,8.0,28.0,84.4615,2.0,2.0,3.0,6.0,26.0,16.1538,6.0,26.0,16.3846,134.887,98.727,188.567,110.898,199.993,102.044,98.727
180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,54.0,0.3,126.0,0.7,54.0,0.3,126.0,0.7,12.0,0.0667,168.0,0.9333,6.0,0.0333,6.0,0.0333,0.0,0.0,4.0,16.0,88.8333,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,195.18400000000003,10.126,50.646,1.145,23.386,57.786,1.145
180.0,599.0,0.3005,546.0,0.9115,1.0,4.0,3.3278,1.0,4.0,3.3278,77.0,0.4278,103.0,0.5722,83.0,0.4611,97.0,0.5389,76.0,0.4222,104.0,0.5778,22.0,0.1222,19.0,0.1056,0.0,0.0,2.0,7.0,79.8,6.0,3.0,1.0,2.0,26.0,16.2258,2.0,26.0,15.8,199.99200000000002,132.514,163.809,125.805,199.99400000000003,179.487,125.805
180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,12.0,0.0667,168.0,0.9333,8.0,0.0444,8.0,0.0444,0.0,0.0,6.0,23.0,89.6,2.0,2.0,3.0,3.0,26.0,16.4783,3.0,26.0,16.4783,154.686,26.249000000000002,8.199,44.658,48.67,12.267000000000001,8.199
180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,52.0,0.2889,128.0,0.7111,52.0,0.2889,128.0,0.7111,12.0,0.0667,168.0,0.9333,7.0,0.0389,7.0,0.0389,0.0,0.0,3.0,13.0,83.1429,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,62.97,160.66899999999998,28.214000000000002,136.246,20.869,199.99400000000003,20.869
180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,54.0,0.3,126.0,0.7,56.0,0.3111,124.0,0.6889,12.0,0.0667,168.0,0.9333,6.0,0.0333,5.0,0.0278,0.0,0.0,5.0,20.0,87.3333,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714,43.349,0.308,15.55,45.765,30.323,75.119,0.308
180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,50.0,0.2778,130.0,0.7222,52.0,0.2889,128.0,0.7111,12.0,0.0667,168.0,0.9333,8.0,0.0444,7.0,0.0389,0.0,0.0,1.0,5.0,89.6,2.0,2.0,3.0,9.0,26.0,17.2174,9.0,26.0,17.2174,88.08200000000001,199.995,7.473,199.993,14.784,24.837,7.473
180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,54.0,0.3,126.0,0.7,52.0,0.2889,128.0,0.7111,12.0,0.0667,168.0,0.9333,6.0,0.0333,7.0,0.0389,0.0,0.0,1.0,5.0,92.1667,2.0,2.0,3.0,8.0,26.0,16.9583,8.0,26.0,16.9583,52.246,48.489,16.332,199.99099999999999,165.168,167.903,16.332
180.0,652.0,0.2761,644.0,0.9877,1.0,4.0,3.6222,2.0,4.0,3.6222,56.0,0.3111,124.0,0.6889,54.0,0.3,126.0,0.7,12.0,0.0667,168.0,0.9333,6.0,0.0333,7.0,0.0389,0.0,0.0,3.0,13.0,76.7778,2.0,2.0,3.0,9.0,26.0,17.0833,9.0,26.0,17.0833,63.696000000000005,3.108,24.975,199.99099999999999,199.993,199.99599999999998,3.108
180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,58.0,0.3222,122.0,0.6778,54.0,0.3,126.0,0.7,16.0,0.0889,164.0,0.9111,5.0,0.0278,7.0,0.0389,0.0,0.0,7.0,26.0,85.0,2.0,2.0,3.0,9.0,26.0,16.88,9.0,26.0,16.88,92.43299999999999,42.481,3.451,144.0,40.048,80.472,3.451
180.0,652.0,0.2761,644.0,0.9877,1.0,4.0,3.6222,2.0,4.0,3.6222,56.0,0.3111,124.0,0.6889,50.0,0.2778,130.0,0.7222,16.0,0.0889,164.0,0.9111,6.0,0.0333,9.0,0.05,0.0,0.0,6.0,25.0,89.6,2.0,2.0,3.0,9.0,26.0,17.3478,9.0,26.0,17.3478,165.18599999999998,77.304,183.232,199.993,163.95,16.809,16.809
180.0,652.0,0.2761,644.0,0.9877,1.0,4.0,3.6222,2.0,4.0,3.6222,54.0,0.3,126.0,0.7,48.0,0.2667,132.0,0.7333,16.0,0.0889,164.0,0.9111,7.0,0.0389,10.0,0.0556,0.0,0.0,1.0,4.0,91.25,2.0,2.0,3.0,6.0,26.0,16.6957,6.0,26.0,16.6957,50.926,190.003,8.289,199.99099999999999,3.647,26.131,3.647
180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,58.0,0.3222,122.0,0.6778,56.0,0.3111,124.0,0.6889,16.0,0.0889,164.0,0.9111,5.0,0.0278,6.0,0.0333,0.0,0.0,3.0,12.0,89.6,2.0,2.0,3.0,9.0,26.0,17.1935,9.0,26.0,17.1935,54.089,199.99599999999998,199.995,27.147,3.6489999999999996,56.982,3.6489999999999996
180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,52.0,0.2889,128.0,0.7111,52.0,0.2889,128.0,0.7111,14.0,0.0778,166.0,0.9222,8.0,0.0444,8.0,0.0444,0.0,0.0,4.0,14.0,76.6667,2.0,2.0,3.0,8.0,26.0,16.8261,8.0,26.0,16.8261,50.998999999999995,10.818,19.273,2.5980000000000003,18.367,52.537,2.5980000000000003
180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,52.0,0.2889,128.0,0.7111,56.0,0.3111,124.0,0.6889,14.0,0.0778,166.0,0.9222,8.0,0.0444,6.0,0.0333,0.0,0.0,1.0,5.0,96.4,2.0,2.0,3.0,2.0,26.0,14.8966,2.0,26.0,16.5417,123.805,7.4,5.8660000000000005,0.711,30.322,27.569000000000003,0.711
299.0,1448.0,0.2065,1280.0,0.884,2.0,6.0,4.8428,1.0,6.0,4.8428,116.0,0.38799999999999996,183.0,0.612,112.0,0.3746,187.0,0.6254,140.0,0.4682,159.0,0.5318,8.0,0.0268,6.0,0.0201,0.0,0.0,1.0,5.0,134.4667,2.0,2.0,2.0,1.0,25.0,18.2121,1.0,25.0,18.2059,95.194,49.748000000000005,199.99099999999999,3.6710000000000003,199.993,199.99400000000003,3.6710000000000003
299.0,1448.0,0.2065,1278.0,0.8826,2.0,6.0,4.8428,2.0,6.0,4.8428,108.0,0.3612,191.0,0.6388,112.0,0.3746,187.0,0.6254,122.0,0.408,177.0,0.5920000000000001,8.0,0.0268,7.0,0.0234,0.0,0.0,3.0,16.0,171.9048,2.0,2.0,4.0,3.0,24.0,18.1186,3.0,24.0,17.8833,157.606,10.455,199.995,53.506,199.99200000000002,99.079,10.455
299.0,1446.0,0.2068,1274.0,0.8811,2.0,6.0,4.8361,2.0,6.0,4.8361,116.0,0.38799999999999996,183.0,0.612,108.0,0.3612,191.0,0.6388,144.0,0.4816,155.0,0.5184,7.0,0.0234,12.0,0.0401,0.0,0.0,3.0,14.0,121.4706,2.0,2.0,4.0,4.0,24.0,19.0185,4.0,25.0,18.2833,58.08,80.715,199.99200000000002,7.382999999999999,199.993,199.995,7.382999999999999
299.0,1446.0,0.2068,1276.0,0.8824,1.0,6.0,4.8361,2.0,6.0,4.8361,122.0,0.408,177.0,0.5920000000000001,116.0,0.38799999999999996,183.0,0.612,136.0,0.4548,163.0,0.5452,11.0,0.0368,6.0,0.0201,0.0,0.0,4.0,17.0,181.4,2.0,2.0,4.0,3.0,26.0,18.9833,3.0,26.0,18.3385,56.29600000000001,41.571000000000005,199.99400000000003,130.785,199.993,7.893,7.893
299.0,1446.0,0.2068,1276.0,0.8824,1.0,6.0,4.8361,2.0,6.0,4.8361,122.0,0.408,177.0,0.5920000000000001,118.0,0.3946,181.0,0.6054,142.0,0.4749,157.0,0.5251,9.0,0.0301,9.0,0.0301,0.0,0.0,2.0,12.0,157.4783,2.0,2.0,4.0,3.0,25.0,18.0333,4.0,26.0,18.7193,48.916000000000004,199.99400000000003,199.99400000000003,118.992,199.993,9.808,9.808
299.0,1446.0,0.2068,1282.0,0.8866,2.0,6.0,4.8361,2.0,6.0,4.8361,118.0,0.3946,181.0,0.6054,104.0,0.3478,195.0,0.6522,144.0,0.4816,155.0,0.5184,8.0,0.0268,8.0,0.0268,0.0,0.0,1.0,5.0,133.5,2.0,2.0,4.0,2.0,25.0,17.6667,2.0,25.0,17.7619,109.934,87.01100000000001,199.995,147.373,199.993,21.017,21.017
299.0,1446.0,0.2068,1278.0,0.8838,1.0,6.0,4.8361,1.0,6.0,4.8361,112.0,0.3746,187.0,0.6254,120.0,0.4013,179.0,0.5987,140.0,0.4682,159.0,0.5318,10.0,0.0334,6.0,0.0201,0.0,0.0,3.0,13.0,138.5294,2.0,2.0,2.0,3.0,24.0,17.5238,3.0,25.0,17.8525,109.84700000000001,104.212,199.995,82.368,199.993,32.94,32.94
299.0,1446.0,0.2068,1278.0,0.8838,1.0,6.0,4.8361,2.0,6.0,4.8361,122.0,0.408,177.0,0.5920000000000001,120.0,0.4013,179.0,0.5987,132.0,0.4415,167.0,0.5585,6.0,0.0201,6.0,0.0201,0.0,0.0,2.0,8.0,128.0909,2.0,2.0,2.0,6.0,25.0,18.6531,3.0,27.0,18.6563,105.01,127.161,199.995,16.558,199.99200000000002,52.053000000000004,16.558
299.0,1444.0,0.2071,1268.0,0.8781,2.0,6.0,4.8294,2.0,6.0,4.8294,124.0,0.4147,175.0,0.5853,122.0,0.408,177.0,0.5920000000000001,142.0,0.4749,157.0,0.5251,9.0,0.0301,9.0,0.0301,0.0,0.0,4.0,17.0,144.0,2.0,2.0,4.0,2.0,25.0,17.7333,2.0,27.0,17.7414,42.849,163.91099999999997,199.99400000000003,58.846000000000004,199.993,199.995,42.849
299.0,1444.0,0.2071,1270.0,0.8795,1.0,6.0,4.8294,1.0,6.0,4.8294,124.0,0.4147,175.0,0.5853,112.0,0.3746,187.0,0.6254,138.0,0.4615,161.0,0.5385,6.0,0.0201,11.0,0.0368,0.0,0.0,1.0,5.0,148.7222,2.0,2.0,2.0,3.0,24.0,17.9194,3.0,24.0,17.9355,42.685,20.36,199.99400000000003,199.99,199.993,20.693,20.36
299.0,1444.0,0.2071,1264.0,0.8753,2.0,6.0,4.8294,2.0,6.0,4.8294,124.0,0.4147,175.0,0.5853,116.0,0.38799999999999996,183.0,0.612,142.0,0.4749,157.0,0.5251,7.0,0.0234,5.0,0.0167,0.0,0.0,3.0,14.0,144.4091,2.0,2.0,2.0,1.0,25.0,17.6471,1.0,26.0,19.3273,50.368,4.309,199.995,1.954,199.993,3.6289999999999996,1.954
299.0,1442.0,0.2074,1272.0,0.8821,2.0,6.0,4.8227,1.0,6.0,4.8227,114.0,0.3813,185.0,0.6187,116.0,0.38799999999999996,183.0,0.612,138.0,0.4615,161.0,0.5385,7.0,0.0234,6.0,0.0201,0.0,0.0,4.0,20.0,143.8,2.0,2.0,9.0,3.0,25.0,17.5472,3.0,25.0,18.1639,71.645,0.535,199.99400000000003,1.192,199.993,47.802,0.535
299.0,1442.0,0.2074,1276.0,0.8849,1.0,6.0,4.8227,1.0,6.0,4.8227,110.0,0.3679,189.0,0.6321,110.0,0.3679,189.0,0.6321,132.0,0.4415,167.0,0.5585,10.0,0.0334,10.0,0.0334,0.0,0.0,3.0,16.0,125.6,2.0,2.0,9.0,3.0,25.0,18.4821,3.0,26.0,18.2778,108.331,141.921,199.995,8.388,199.993,25.601,8.388
299.0,1440.0,0.2076,1276.0,0.8861,2.0,6.0,4.8161,2.0,6.0,4.8161,120.0,0.4013,179.0,0.5987,124.0,0.4147,175.0,0.5853,144.0,0.4816,155.0,0.5184,11.0,0.0368,9.0,0.0301,0.0,0.0,3.0,15.0,144.25,2.0,2.0,18.0,3.0,25.0,18.3158,3.0,25.0,18.2414,100.191,3.4,199.99400000000003,15.359000000000002,199.993,13.867,3.4
299.0,1440.0,0.2076,1258.0,0.8736,1.0,6.0,4.8161,2.0,6.0,4.8161,124.0,0.4147,175.0,0.5853,104.0,0.3478,195.0,0.6522,138.0,0.4615,161.0,0.5385,5.0,0.0167,7.0,0.0234,0.0,0.0,6.0,23.0,133.9412,2.0,2.0,7.0,3.0,24.0,18.6452,3.0,25.0,18.7,57.121,199.995,199.99400000000003,199.99,199.993,13.294,13.294
299.0,1438.0,0.2079,1272.0,0.8846,1.0,6.0,4.8094,2.0,6.0,4.8094,104.0,0.3478,195.0,0.6522,110.0,0.3679,189.0,0.6321,132.0,0.4415,167.0,0.5585,11.0,0.0368,9.0,0.0301,0.0,0.0,2.0,9.0,155.1176,2.0,2.0,2.0,1.0,25.0,18.0308,1.0,25.0,17.8235,45.096000000000004,51.614,199.995,162.921,199.99099999999999,199.99200000000002,45.096000000000004
299.0,1438.0,0.2079,1264.0,0.879,1.0,6.0,4.8094,1.0,6.0,4.8094,134.0,0.4482,165.0,0.5518,126.0,0.4214,173.0,0.5786,154.0,0.5151,145.0,0.4849,8.0,0.0268,12.0,0.0401,0.0,0.0,4.0,17.0,142.4286,2.0,2.0,4.0,3.0,25.0,18.5692,3.0,25.0,18.2388,59.625,24.633000000000003,199.995,56.66,199.993,57.994,24.633000000000003
299.0,1438.0,0.2079,1260.0,0.8762,1.0,6.0,4.8094,2.0,6.0,4.8094,128.0,0.4281,171.0,0.5719,114.0,0.3813,185.0,0.6187,154.0,0.5151,145.0,0.4849,10.0,0.0334,7.0,0.0234,0.0,0.0,1.0,4.0,130.3333,2.0,2.0,8.0,5.0,26.0,18.5833,4.0,27.0,18.6349,95.18,68.164,199.99400000000003,26.305,199.993,59.47,26.305
299.0,1437.0,0.2081,1260.0,0.8768,1.0,6.0,4.806,2.0,6.0,4.806,113.0,0.3779,186.0,0.6221,117.0,0.3913,182.0,0.6087,134.0,0.4482,165.0,0.5518,10.0,0.0334,9.0,0.0301,0.0,0.0,4.0,16.0,196.7692,2.0,2.0,2.0,3.0,24.0,18.4667,5.0,26.0,19.3425,115.40100000000001,1.765,199.99200000000002,199.99,199.993,34.666,1.765
299.0,1436.0,0.2082,1260.0,0.8774,2.0,6.0,4.8027,2.0,6.0,4.8027,128.0,0.4281,171.0,0.5719,120.0,0.4013,179.0,0.5987,140.0,0.4682,159.0,0.5318,6.0,0.0201,11.0,0.0368,0.0,0.0,2.0,8.0,133.6875,2.0,2.0,2.0,1.0,25.0,18.2419,1.0,26.0,19.7679,86.956,55.062,199.99400000000003,151.583,199.993,105.75,55.062
299.0,1434.0,0.2085,1254.0,0.8745,1.0,6.0,4.796,2.0,6.0,4.796,118.0,0.3946,181.0,0.6054,126.0,0.4214,173.0,0.5786,132.0,0.4415,167.0,0.5585,7.0,0.0234,9.0,0.0301,0.0,0.0,3.0,14.0,143.2778,2.0,2.0,5.0,3.0,25.0,18.3966,3.0,26.0,18.5,113.719,42.251000000000005,199.995,65.143,199.993,65.03399999999999,42.251000000000005
299.0,1434.0,0.2085,1260.0,0.8787,1.0,6.0,4.796,1.0,6.0,4.796,112.0,0.3746,187.0,0.6254,114.0,0.3813,185.0,0.6187,146.0,0.4883,153.0,0.5117,12.0,0.0401,7.0,0.0234,0.0,0.0,1.0,5.0,147.5,2.0,2.0,7.0,2.0,25.0,17.6308,3.0,25.0,17.8507,62.278,157.49200000000002,199.99400000000003,37.311,199.99099999999999,163.445,37.311
299.0,1434.0,0.2085,1272.0,0.887,2.0,6.0,4.796,1.0,6.0,4.796,116.0,0.38799999999999996,183.0,0.612,124.0,0.4147,175.0,0.5853,150.0,0.5017,149.0,0.4983,11.0,0.0368,7.0,0.0234,0.0,0.0,2.0,10.0,158.8824,2.0,2.0,4.0,3.0,24.0,17.4909,3.0,26.0,18.3281,151.128,199.995,199.995,63.938,199.99200000000002,199.995,63.938
299.0,1432.0,0.2088,1260.0,0.8799,1.0,6.0,4.7893,2.0,6.0,4.7893,124.0,0.4147,175.0,0.5853,112.0,0.3746,187.0,0.6254,140.0,0.4682,159.0,0.5318,9.0,0.0301,10.0,0.0334,0.0,0.0,2.0,7.0,114.4286,2.0,2.0,1.0,3.0,26.0,18.3729,4.0,27.0,18.6842,40.045,39.266999999999996,199.995,21.055999999999997,199.99200000000002,199.99400000000003,21.055999999999997
299.0,1430.0,0.2091,1238.0,0.8657,2.0,6.0,4.7826,1.0,6.0,4.7826,128.0,0.4281,171.0,0.5719,110.0,0.3679,189.0,0.6321,154.0,0.5151,145.0,0.4849,8.0,0.0268,14.0,0.0468,0.0,0.0,3.0,15.0,161.6875,2.0,2.0,12.0,3.0,24.0,18.7869,3.0,25.0,18.7833,153.542,199.995,199.99400000000003,199.99,199.993,2.526,2.526
299.0,1430.0,0.2091,1256.0,0.8783,2.0,6.0,4.7826,1.0,6.0,4.7826,116.0,0.38799999999999996,183.0,0.612,124.0,0.4147,175.0,0.5853,130.0,0.4348,169.0,0.5652,7.0,0.0234,12.0,0.0401,0.0,0.0,1.0,6.0,151.0556,2.0,2.0,18.0,3.0,24.0,18.129,3.0,24.0,18.2295,123.359,12.47,199.99400000000003,66.002,199.993,58.452,12.47
299.0,1430.0,0.2091,1232.0,0.8615,1.0,6.0,4.7826,1.0,6.0,4.7826,114.0,0.3813,185.0,0.6187,120.0,0.4013,179.0,0.5987,150.0,0.5017,149.0,0.4983,12.0,0.0401,9.0,0.0301,0.0,0.0,4.0,18.0,133.0,2.0,2.0,9.0,4.0,25.0,18.9231,4.0,25.0,19.7736,111.882,138.591,199.99400000000003,38.31,199.993,199.995,38.31
299.0,1427.0,0.2095,1242.0,0.8704,2.0,6.0,4.7726,2.0,6.0,4.7726,109.0,0.3645,190.0,0.6355,125.0,0.4181,174.0,0.5819,138.0,0.4615,161.0,0.5385,11.0,0.0368,9.0,0.0301,0.0,0.0,7.0,28.0,175.4,2.0,2.0,2.0,3.0,25.0,17.9688,3.0,25.0,17.9206,43.041000000000004,155.55200000000002,199.993,3.715,199.99200000000002,199.99400000000003,3.715
299.0,1424.0,0.21,1240.0,0.8708,1.0,6.0,4.7625,1.0,6.0,4.7625,126.0,0.4214,173.0,0.5786,110.0,0.3679,189.0,0.6321,140.0,0.4682,159.0,0.5318,5.0,0.0167,11.0,0.0368,0.0,0.0,3.0,12.0,144.8947,2.0,2.0,4.0,4.0,25.0,18.6538,4.0,26.0,19.7258,53.986999999999995,35.874,199.99400000000003,10.456,199.993,50.972,10.456
299.0,1422.0,0.2103,1222.0,0.8594,1.0,6.0,4.7559,2.0,6.0,4.7559,118.0,0.3946,181.0,0.6054,116.0,0.38799999999999996,183.0,0.612,144.0,0.4816,155.0,0.5184,7.0,0.0234,9.0,0.0301,0.0,0.0,3.0,13.0,161.3158,2.0,2.0,7.0,3.0,24.0,18.2373,3.0,25.0,18.8772,56.107,104.132,199.99400000000003,199.99,56.681999999999995,199.995,56.107
